Alt (m);Mach number;Throttle;Power (W);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;Power (W)
6400.8;0.3;0.826856292;1000000;77.7166;0.91037;0.92609;0.99929;4.6255;0.077717;0.2983782;0;7.9682;629.52;0.018669;1384.59;;;1000
6400.8;0.3;0.909541922;1100000;77.5621;0.92416;0.95124;0.99939;4.8524;0.085318;0.2989725;0;8.4772;641.51;0.019543;1580.47;;;1100
6400.8;0.3;0.992227551;1200000;77.7879;0.93773;0.97861;0.99947;5.0778;0.093346;0.2981044;0;8.999;653.49;0.020426;1794.43;;;1200
6400.8;0.3;1.07491318;1300000;78.2734;0.95093;1.0063;0.99955;5.2985;0.10176;0.2962556;0;9.5192;665.75;0.021347;2020.43;;;1300
6400.8;0.4;0.080498994;100020;194.0113;0.70853;0.42362;0.99699;1.7682;0.019406;0.1195236;0;2.6052;481.79;0.012194;26.67;;;100.02
6400.8;0.4;0.160973843;200010;128.371;0.75275;0.56115;0.99768;2.3437;0.025675;0.1806399;0;3.5148;515.58;0.012172;124.69;;;200.01
6400.8;0.4;0.241448692;300000;105.6234;0.78273;0.64736;0.99809;2.7503;0.031687;0.2195434;0;4.2125;537.55;0.012802;230.99;;;300
6400.8;0.4;0.32193159;400000;94.3715;0.80736;0.71927;0.99838;3.0781;0.037749;0.2457196;0;4.8156;555.82;0.013626;344.8;;;400
6400.8;0.4;0.402414487;500000;87.664;0.82639;0.76577;0.9986;3.3677;0.043832;0.2645204;0;5.3683;570.8;0.014464;465.99;;;500
6400.8;0.4;0.482897384;600000;83.3537;0.84455;0.80379;0.99878;3.6383;0.050012;0.2781991;0;5.8985;583.95;0.015276;596.81;;;600
6400.8;0.4;0.563380282;700000;80.4961;0.86232;0.83617;0.99893;3.9054;0.056347;0.2880751;0;6.4276;595.89;0.016033;740.4;;;700
6400.8;0.4;0.643863179;800000;78.4857;0.87849;0.86353;0.99907;4.1733;0.062789;0.2954541;0;6.9588;606.53;0.01672;896.26;;;800
6400.8;0.4;0.724346076;900000;77.2928;0.89387;0.89332;0.99919;4.4319;0.069563;0.3000143;0;7.4895;617.27;0.01744;1065.26;;;900
6400.8;0.4;0.804828974;1000000;76.8496;0.90787;0.91636;0.99929;4.6642;0.07685;0.3017443;0;7.9999;629.44;0.018311;1242.53;;;1000
6400.8;0.4;0.885311871;1100000;76.7676;0.9215;0.94021;0.99939;4.8935;0.084444;0.3020668;0;8.5148;641.34;0.019178;1433.65;;;1100
6400.8;0.4;0.965794769;1200000;76.9949;0.93482;0.96529;0.99947;5.1219;0.092394;0.3011747;0;9.0388;653.08;0.020043;1641.17;;;1200
6400.8;0.4;1.046277666;1300000;77.4876;0.948;0.99254;0.99955;5.3517;0.10073;0.2992599;0;9.5722;664.76;0.020914;1864.74;;;1300
6400.8;0.5;0.155661919;200010;126.448;0.75185;0.54082;0.99768;2.3555;0.025291;0.1833871;0;3.5225;517.65;0.01193;50.28;;;200.01
6400.8;0.5;0.233481205;300000;103.7684;0.78014;0.63079;0.99809;2.7722;0.031131;0.2234681;0;4.2275;538.74;0.012478;143.56;;;300
6400.8;0.5;0.311308273;400000;92.8581;0.80598;0.69738;0.99838;3.1001;0.037143;0.2497244;0;4.8305;557.02;0.013313;247.21;;;400
6400.8;0.5;0.389135341;500000;86.3381;0.82464;0.74925;0.9986;3.3931;0.043169;0.2685828;0;5.388;572.11;0.014137;359.97;;;500
6400.8;0.5;0.46696241;600000;82.2001;0.84194;0.78817;0.99878;3.6643;0.04932;0.2821036;0;5.9195;585.33;0.014957;482.74;;;600
6400.8;0.5;0.544789478;700000;79.4887;0.85947;0.82303;0.99893;3.9289;0.055642;0.2917263;0;6.4468;597.6;0.015737;617.95;;;700
6400.8;0.5;0.622616546;800000;77.5999;0.87566;0.85078;0.99907;4.1955;0.06208;0.2988267;0;6.9781;608.5;0.016443;765.92;;;800
6400.8;0.5;0.700443614;900000;76.364;0.89107;0.87817;0.99919;4.4618;0.068728;0.303663;0;7.5141;618.72;0.017118;927.1;;;900
6400.8;0.5;0.778270683;1000000;75.7855;0.9049;0.90519;0.99929;4.7136;0.075786;0.305981;0;8.0441;629.52;0.017867;1100.14;;;1000
6400.8;0.5;0.856097751;1100000;75.7655;0.91832;0.92747;0.99939;4.9469;0.083342;0.3060618;0;8.5645;641.28;0.018722;1286.23;;;1100
6400.8;0.5;0.933924819;1200000;75.988;0.93142;0.95073;0.99947;5.1778;0.091186;0.3051659;0;9.0882;652.82;0.019571;1486.21;;;1200
6400.8;0.5;1.011751887;1300000;76.5087;0.94433;0.97534;0.99955;5.4103;0.099461;0.303089;0;9.6262;664.3;0.020426;1704.26;;;1300
6400.8;0.6;0.22469293;300010;101.6208;0.77775;0.607;0.99809;2.7954;0.030487;0.2281908;0;4.2431;540.48;0.012118;54.63;;;300.01
6400.8;0.6;0.299580587;400000;90.9809;0.80264;0.66918;0.99838;3.1295;0.036393;0.254877;0;4.8516;558.28;0.012921;148.21;;;400
6400.8;0.6;0.374475734;500000;84.7335;0.82273;0.72746;0.9986;3.4242;0.042367;0.2736691;0;5.4119;573.64;0.013748;252.29;;;500
6400.8;0.6;0.449370881;600000;80.7527;0.83947;0.7695;0.99878;3.6976;0.048452;0.2871599;0;5.9462;586.97;0.01456;366.94;;;600
6400.8;0.6;0.524266028;700000;78.1876;0.85572;0.80436;0.99893;3.9632;0.054731;0.2965806;0;6.4753;599.26;0.015345;494.43;;;700
6400.8;0.6;0.599161174;800000;76.4939;0.87234;0.83661;0.99907;4.2244;0.061195;0.3031473;0;7.0032;610.82;0.016096;634.32;;;800
6400.8;0.6;0.674056321;900000;75.3317;0.88747;0.86176;0.99919;4.4917;0.067799;0.3078245;0;7.5408;621.06;0.016772;787.67;;;900
6400.8;0.6;0.748951468;1000000;74.656;0.90214;0.88815;0.99929;4.7587;0.074656;0.3106103;0;8.0845;630.89;0.017433;954.19;;;1000
6400.8;0.6;0.823846615;1100000;74.4989;0.91471;0.91389;0.99939;5.0101;0.081949;0.3112655;0;8.6212;641.38;0.018176;1134.89;;;1100
6400.8;0.6;0.898741762;1200000;74.7853;0.92754;0.93527;0.99947;5.2453;0.089742;0.3100733;0;9.1511;652.75;0.019012;1329.92;;;1200
6400.8;0.6;0.973636908;1300000;75.2985;0.94019;0.95763;0.99955;5.4806;0.097888;0.3079601;0;9.6892;663.99;0.019848;1540.33;;;1300
6400.8;0.6;1.048532055;1400000;76.0985;0.95275;0.98131;0.99963;5.7206;0.10654;0.3047227;0;10.246;675.24;0.020696;1771.81;;;1400
6705.6;0;0.088333481;100020;197.3699;0.71156;0.4539;0.99699;1.6907;0.019741;0.1174897;0;2.5189;478.57;0.012974;243.72;;;100.02
6705.6;0;0.176640466;200010;129.5894;0.7537;0.60555;0.99768;2.2643;0.025919;0.1789415;0;3.4169;510.84;0.012719;413.55;;;200.01
6705.6;0;0.264947452;300000;107.1773;0.78702;0.69627;0.99809;2.6503;0.032154;0.2163604;0;4.0948;534.45;0.01348;569.16;;;300
6705.6;0;0.353263269;400000;95.7363;0.80977;0.7554;0.99838;2.9703;0.038295;0.2422167;0;4.686;552.37;0.014325;723.84;;;400
6705.6;0;0.441579087;500000;88.928;0.83041;0.79987;0.9986;3.2561;0.044464;0.2607608;0;5.2333;567.3;0.015173;882.67;;;500
6705.6;0;0.529894904;600000;84.4286;0.85015;0.8324;0.99878;3.5298;0.050657;0.2746572;0;5.7639;579.96;0.015946;1050.21;;;600
6705.6;0;0.618210722;700000;81.5172;0.86846;0.86662;0.99893;3.8009;0.057062;0.2844666;0;6.2967;591.68;0.016681;1231.82;;;700
6705.6;0;0.706526539;800000;79.8976;0.8857;0.89436;0.99907;4.0428;0.063918;0.2902332;0;6.8073;604.65;0.017567;1419.61;;;800
6705.6;0;0.794842356;900000;79.0681;0.90115;0.92095;0.99919;4.2734;0.071161;0.293278;0;7.3142;617.87;0.018503;1618.27;;;900
6705.6;0;0.883158174;1000000;78.6902;0.91609;0.94872;0.99929;4.5;0.07869;0.2946862;0;7.8225;630.76;0.01943;1827.79;;;1000
6705.6;0;0.971473991;1100000;78.6702;0.93061;0.97839;0.99939;4.7236;0.086537;0.2947615;0;8.3343;643.44;0.020356;2052.34;;;1100
6705.6;0;1.059789808;1200000;79.1582;0.94472;1.008;0.99947;4.9325;0.09499;0.2929443;0;8.8431;657.26;0.021398;2289.44;;;1200
6705.6;0.1;0.087921941;100020;196.9608;0.71127;0.45216;0.99699;1.6925;0.019701;0.1177338;0;2.5201;478.73;0.012933;190.81;;;100.02
6705.6;0.1;0.175817511;200010;129.3903;0.75354;0.60295;0.99768;2.2656;0.025879;0.1792169;0;3.4177;511.03;0.012692;342.66;;;200.01
6705.6;0.1;0.263721871;300010;106.9728;0.78683;0.69347;0.99809;2.6524;0.032093;0.216774;0;4.0954;534.56;0.013445;486.16;;;300.01
6705.6;0.1;0.35161744;400000;95.5749;0.80955;0.75364;0.99838;2.9728;0.03823;0.2426259;0;4.6879;552.51;0.014289;630.97;;;400
6705.6;0.1;0.4395218;500000;88.7903;0.83007;0.79807;0.9986;3.2587;0.044395;0.2611651;0;5.2352;567.44;0.015137;780.89;;;500
6705.6;0.1;0.52742616;600000;84.3197;0.84985;0.83115;0.99878;3.5319;0.050592;0.2750119;0;5.7657;580.19;0.015916;939.83;;;600
6705.6;0.1;0.61533052;700000;81.4134;0.86811;0.8648;0.99893;3.8033;0.056989;0.2848293;0;6.2987;591.89;0.016649;1113.01;;;700
6705.6;0.1;0.70323488;800000;79.7675;0.88537;0.89308;0.99907;4.0476;0.063814;0.2907065;0;6.8113;604.65;0.017518;1293.7;;;800
6705.6;0.1;0.791139241;900000;78.9435;0.90077;0.91941;0.99919;4.2787;0.071049;0.2937409;0;7.3188;617.84;0.01845;1485.35;;;900
6705.6;0.1;0.879043601;1000000;78.5693;0.91567;0.94686;0.99929;4.5058;0.078569;0.2951399;0;7.8277;630.69;0.019375;1687.97;;;1000
6705.6;0.1;0.966947961;1100000;78.5542;0.93022;0.97642;0.99939;4.7298;0.08641;0.2951967;0;8.3399;643.35;0.020299;1905.75;;;1100
6705.6;0.1;1.054852321;1200000;79.0278;0.94427;1.0059;0.99947;4.9407;0.094833;0.2934276;0;8.8505;657.01;0.021327;2136.88;;;1200
6705.6;0.2;0.086717531;100020;195.7102;0.71037;0.44705;0.99699;1.698;0.019575;0.1184861;0;2.5238;479.19;0.01281;137.87;;;100.02
6705.6;0.2;0.173409051;200010;128.7122;0.75294;0.59564;0.99768;2.2704;0.025743;0.1801612;0;3.4209;511.59;0.012599;271.83;;;200.01
6705.6;0.2;0.260100572;300000;106.4124;0.78576;0.68631;0.99809;2.6591;0.031924;0.2179156;0;4.1008;534.98;0.013339;403.46;;;300
6705.6;0.2;0.346800763;400000;95.0837;0.8089;0.74845;0.99838;2.9805;0.038034;0.2438792;0;4.6936;552.94;0.014179;538.33;;;400
6705.6;0.2;0.433500954;500000;88.3797;0.82914;0.79272;0.9986;3.2664;0.04419;0.2623786;0;5.2413;567.89;0.015031;679.48;;;500
6705.6;0.2;0.520201144;600000;83.989;0.84897;0.82749;0.99878;3.5384;0.050393;0.2760949;0;5.7711;580.85;0.015824;829.82;;;600
6705.6;0.2;0.606901335;700000;81.0991;0.86703;0.85943;0.99893;3.8106;0.056769;0.2859332;0;6.3048;592.49;0.016553;994.66;;;700
6705.6;0.2;0.693601526;800000;79.3405;0.88432;0.88918;0.99907;4.0625;0.063472;0.2922709;0;6.8216;604.61;0.017366;1168.16;;;800
6705.6;0.2;0.780301717;900000;78.5666;0.89963;0.91488;0.99919;4.2948;0.07071;0.29515;0;7.3327;617.73;0.018293;1353.9;;;900
6705.6;0.2;0.867001907;1000000;78.2172;0.9145;0.94182;0.99929;4.5225;0.078217;0.2964684;0;7.8424;630.58;0.019217;1549.83;;;1000
6705.6;0.2;0.953702098;1100000;78.2152;0.92895;0.97051;0.99939;4.7477;0.086037;0.2964761;0;8.3562;643.16;0.020135;1761.25;;;1100
6705.6;0.2;1.040402289;1200000;78.6368;0.94292;0.99984;0.99947;4.9651;0.094364;0.2948865;0;8.8726;656.3;0.021117;1987.4;;;1200
6705.6;0.3;0.084935462;100020;193.5441;0.70884;0.43891;0.99699;1.7078;0.019359;0.1198121;0;2.5304;479.9;0.012595;84.57;;;100.02
6705.6;0.3;0.169845448;200010;127.5395;0.75186;0.5839;0.99768;2.279;0.025509;0.1818176;0;3.4266;512.46;0.012437;200.71;;;200.01
6705.6;0.3;0.254755435;300000;105.4255;0.78407;0.67439;0.99809;2.6709;0.031628;0.2199555;0;4.1089;535.56;0.013158;320.4;;;300
6705.6;0.3;0.339673913;400000;94.2731;0.80795;0.73906;0.99838;2.9931;0.037709;0.2459761;0;4.7029;553.67;0.013999;445.45;;;400
6705.6;0.3;0.424592391;500000;87.6609;0.82787;0.78412;0.9986;3.2795;0.04383;0.26453;0;5.2506;568.67;0.014852;577.58;;;500
6705.6;0.3;0.50951087;600000;83.4249;0.84749;0.82166;0.99878;3.5498;0.050055;0.2779618;0;5.7805;581.92;0.015668;719.81;;;600
6705.6;0.3;0.594429348;700000;80.5393;0.86524;0.85063;0.99893;3.8232;0.056378;0.2879206;0;6.3131;593.4;0.01639;875.66;;;700
6705.6;0.3;0.679347826;800000;78.7169;0.88267;0.88317;0.99907;4.0864;0.062974;0.2945865;0;6.8438;604.67;0.017123;1044.36;;;800
6705.6;0.3;0.764266304;900000;77.9169;0.89781;0.90794;0.99919;4.3204;0.070125;0.297611;0;7.352;617.65;0.01804;1221.6;;;900
6705.6;0.3;0.849184783;1000000;77.586;0.91252;0.93369;0.99929;4.5504;0.077586;0.2988803;0;7.8636;630.35;0.018952;1410.98;;;1000
6705.6;0.3;0.934103261;1100000;77.6454;0.92685;0.96097;0.99939;4.7779;0.08541;0.2986517;0;8.3834;642.85;0.019862;1617.83;;;1100
6705.6;0.3;1.019021739;1200000;77.9913;0.9408;0.98989;0.99947;5.0051;0.09359;0.2973272;0;8.9088;655.21;0.020776;1839.38;;;1200
6705.6;0.4;0.082695329;100020;190.3499;0.70662;0.42819;0.99699;1.7229;0.019039;0.1218227;0;2.5406;480.77;0.012278;30.45;;;100.02
6705.6;0.4;0.165365854;200010;126.0207;0.75081;0.56756;0.99768;2.2891;0.025205;0.1840089;0;3.4334;513.94;0.012234;129.06;;;200.01
6705.6;0.4;0.248036379;300000;104.0658;0.78192;0.65516;0.99809;2.6867;0.03122;0.2228296;0;4.1196;536.4;0.012911;236.59;;;300
6705.6;0.4;0.330715172;400000;93.1501;0.80676;0.72508;0.99838;3.0102;0.03726;0.2489416;0;4.7154;554.66;0.013753;351.83;;;400
6705.6;0.4;0.413393964;500000;86.7029;0.82631;0.77143;0.9986;3.2975;0.043352;0.2674527;0;5.2642;569.74;0.01461;475.31;;;500
6705.6;0.4;0.496072757;600000;82.5878;0.8452;0.81027;0.99878;3.5681;0.049553;0.2807792;0;5.7953;583.12;0.015431;609.48;;;600
6705.6;0.4;0.57875155;700000;79.8342;0.8631;0.84092;0.99893;3.8385;0.055884;0.2904636;0;6.3263;594.94;0.01618;756.85;;;700
6705.6;0.4;0.661430343;800000;77.9801;0.87989;0.87104;0.99907;4.106;0.062384;0.29737;0;6.8584;605.91;0.016886;917.05;;;800
6705.6;0.4;0.744109136;900000;77.069;0.89554;0.89912;0.99919;4.3561;0.069362;0.3008855;0;7.3834;617.71;0.017697;1090.16;;;900
6705.6;0.4;0.826787929;1000000;76.7576;0.90995;0.92322;0.99929;4.5901;0.076758;0.302106;0;7.8995;630.16;0.018586;1273.68;;;1000
6705.6;0.4;0.909466722;1100000;76.8204;0.92403;0.94878;0.99939;4.8191;0.084502;0.3018592;0;8.4174;642.49;0.019489;1472.67;;;1100
6705.6;0.4;0.992145515;1200000;77.2089;0.93792;0.97622;0.99947;5.0492;0.092651;0.3003402;0;8.9488;654.72;0.020389;1689.42;;;1200
6705.6;0.4;1.074824308;1300000;77.9007;0.95149;1.0048;0.99955;5.2767;0.10127;0.2976729;0;9.4864;667.17;0.021324;1922.48;;;1300
6705.6;0.5;0.159956814;200010;124.1093;0.74979;0.5472;0.99768;2.3011;0.024823;0.1868428;0;3.4411;515.92;0.011986;56.62;;;200.01
6705.6;0.5;0.239923225;300000;102.2679;0.77925;0.63583;0.99809;2.7081;0.030681;0.226747;0;4.1342;537.49;0.012588;151.58;;;300
6705.6;0.5;0.319897633;400000;91.6694;0.80533;0.70488;0.99838;3.0318;0.036668;0.2529627;0;4.7299;555.85;0.01344;256.73;;;400
6705.6;0.5;0.399872041;500000;85.4146;0.82444;0.75598;0.9986;3.3226;0.042707;0.2714866;0;5.2839;571.03;0.014283;372.02;;;500
6705.6;0.5;0.479846449;600000;81.4651;0.84229;0.79491;0.99878;3.5938;0.048879;0.2846485;0;5.8159;584.46;0.015112;498.16;;;600
6705.6;0.5;0.559820857;700000;78.9098;0.86049;0.83045;0.99893;3.8594;0.055237;0.2938664;0;6.3443;596.93;0.015905;637.29;;;700
6705.6;0.5;0.639795266;800000;77.1067;0.87677;0.85626;0.99907;4.1295;0.061685;0.3007381;0;6.8793;607.69;0.0166;789.8;;;800
6705.6;0.5;0.719769674;900000;76.0449;0.89291;0.88665;0.99919;4.3965;0.06844;0.3049375;0;7.4188;618.3;0.0173;956.65;;;900
6705.6;0.5;0.799744082;1000000;75.7342;0.90698;0.91171;0.99929;4.638;0.075734;0.3061883;0;7.9428;630.26;0.018147;1134.72;;;1000
6705.6;0.5;0.87971849;1100000;75.8464;0.92078;0.93528;0.99939;4.8722;0.083431;0.3057353;0;8.4688;642.35;0.019027;1329.29;;;1100
6705.6;0.5;0.959692898;1200000;76.1925;0.93429;0.96006;0.99947;5.1047;0.091431;0.3043466;0;8.9968;654.26;0.019906;1537.08;;;1200
6705.6;0.5;1.039667306;1300000;76.8621;0.94773;0.98698;0.99955;5.3401;0.099921;0.3016952;0;9.542;666.18;0.020796;1764.96;;;1300
6705.6;0.6;0.23091133;300000;100.1385;0.77665;0.61416;0.99809;2.7326;0.030042;0.2315687;0;4.1511;539.11;0.012215;65.05;;;300
6705.6;0.6;0.307881773;400000;89.8665;0.80234;0.67766;0.99838;3.0601;0.035947;0.2580376;0;4.7506;557.18;0.013052;160.48;;;400
6705.6;0.6;0.384852217;500000;83.8455;0.82251;0.73455;0.9986;3.3522;0.041923;0.2765674;0;5.3064;572.59;0.013896;266.91;;;500
6705.6;0.6;0.46182266;600000;80.0508;0.83975;0.77564;0.99878;3.6247;0.048031;0.2896778;0;5.8396;586.12;0.014724;384.69;;;600
6705.6;0.6;0.538793103;700000;77.6474;0.85678;0.81129;0.99893;3.8915;0.054353;0.298644;0;6.3706;598.64;0.01552;516.34;;;700
6705.6;0.6;0.615763547;800000;76.0555;0.87365;0.84333;0.99907;4.1555;0.060844;0.3048948;0;6.902;610.22;0.01627;660.77;;;800
6705.6;0.6;0.69273399;900000;75.0405;0.88904;0.86816;0.99919;4.4277;0.067536;0.3090188;0;7.448;620.51;0.016948;820.71;;;900
6705.6;0.6;0.769704433;1000000;74.5078;0.90389;0.89721;0.99929;4.693;0.074508;0.3112284;0;7.9919;630.76;0.017643;992.9;;;1000
6705.6;0.6;0.846674877;1100000;74.6037;0.9171;0.92096;0.99939;4.9348;0.082064;0.310828;0;8.5241;642.39;0.01848;1181.08;;;1100
6705.6;0.6;0.92364532;1200000;75.0359;0.93035;0.94359;0.99947;5.1725;0.090043;0.3090376;0;9.0624;654.1;0.019342;1385.56;;;1200
6705.6;0.6;1.000615764;1300000;75.7073;0.94351;0.96776;0.99955;5.4107;0.09842;0.306297;0;9.6089;665.8;0.020214;1606.53;;;1300
7010.4;0;0.090943808;100020;193.2703;0.70911;0.45956;0.99699;1.6497;0.019331;0.1199818;0;2.4581;477.36;0.01302;241.26;;;100.02
7010.4;0;0.181860338;200010;127.38;0.75226;0.60986;0.99768;2.2081;0.025477;0.1820453;0;3.3353;509.58;0.01282;409.67;;;200.01
7010.4;0;0.272776869;300000;105.5099;0.78595;0.7033;0.99809;2.5906;0.031653;0.2197796;0;4.0057;533.2;0.013576;565.85;;;300
7010.4;0;0.363702491;400000;94.4597;0.80926;0.76077;0.99838;2.9055;0.037784;0.2454902;0;4.5893;551.2;0.014449;721.24;;;400
7010.4;0;0.454628114;500000;87.9108;0.83064;0.80579;0.9986;3.189;0.043955;0.2637779;0;5.1329;566.26;0.015315;881.91;;;500
7010.4;0;0.545553737;600000;83.6199;0.85077;0.83751;0.99878;3.4647;0.050172;0.2773134;0;5.6659;579.01;0.01609;1053.43;;;600
7010.4;0;0.63647936;700000;80.9096;0.86991;0.87306;0.99893;3.7338;0.056637;0.2866031;0;6.1976;591.16;0.016854;1238.42;;;700
7010.4;0;0.727404983;800000;79.5494;0.88718;0.90022;0.99907;3.9706;0.06364;0.2915034;0;6.706;604.95;0.017809;1429.87;;;800
7010.4;0;0.818330606;900000;78.8773;0.90319;0.92851;0.99919;4.2008;0.07099;0.2939875;0;7.2149;618.63;0.018777;1633.4;;;900
7010.4;0;0.909256228;1000000;78.6424;0.91866;0.95841;0.99929;4.4272;0.078642;0.2948654;0;7.7258;631.97;0.019737;1849.57;;;1000
7010.4;0;1.000181851;1100000;78.8557;0.93346;0.98922;0.99939;4.6451;0.086741;0.294068;0;8.2371;645.69;0.020749;2080.22;;;1100
7010.4;0.1;0.090515837;100020;192.8926;0.70885;0.45777;0.99699;1.6513;0.019294;0.1202168;0;2.4591;477.53;0.012982;189.83;;;100.02
7010.4;0.1;0.181004525;200010;127.1245;0.75196;0.60815;0.99768;2.2103;0.025426;0.1824112;0;3.3368;509.71;0.012781;340.88;;;200.01
7010.4;0.1;0.271493213;300000;105.3191;0.78573;0.70132;0.99809;2.5928;0.031596;0.2201778;0;4.0073;533.33;0.01354;485.14;;;300
7010.4;0.1;0.36199095;400000;94.3047;0.80905;0.75896;0.99838;2.9079;0.037722;0.2458938;0;4.5911;551.35;0.014413;630.77;;;400
7010.4;0.1;0.452488688;500000;87.7797;0.8303;0.80394;0.9986;3.1914;0.04389;0.264172;0;5.1348;566.41;0.01528;782.63;;;500
7010.4;0.1;0.542986425;600000;83.5049;0.8504;0.83584;0.99878;3.4672;0.050103;0.2776954;0;5.6678;579.18;0.016056;945.59;;;600
7010.4;0.1;0.633484163;700000;80.7829;0.86934;0.87181;0.99893;3.7377;0.056548;0.2870523;0;6.2008;591.22;0.01681;1122.48;;;700
7010.4;0.1;0.7239819;800000;79.4239;0.88685;0.8989;0.99907;3.9753;0.063539;0.2919643;0;6.71;604.96;0.01776;1306.74;;;800
7010.4;0.1;0.814479638;900000;78.7567;0.90281;0.92693;0.99919;4.206;0.070881;0.2944376;0;7.2194;618.6;0.018725;1503.3;;;900
7010.4;0.1;0.904977376;1000000;78.5254;0.91823;0.9565;0.99929;4.4329;0.078525;0.295305;0;7.7309;631.9;0.019683;1712.64;;;1000
7010.4;0.1;0.995475113;1100000;78.7273;0.93304;0.98721;0.99939;4.6526;0.0866;0.2945477;0;8.2438;645.45;0.020681;1937.11;;;1100
7010.4;0.1;1.085972851;1200000;79.4302;0.94806;1.0162;0.99947;4.8572;0.095316;0.2919409;0;8.7536;660.22;0.021804;2175.1;;;1200
7010.4;0.2;0.089287627;100020;191.731;0.70804;0.4525;0.99699;1.6562;0.019177;0.1209451;0;2.4624;478.03;0.012865;138.39;;;100.02
7010.4;0.2;0.178548473;200010;126.4024;0.75117;0.60217;0.99768;2.2161;0.025281;0.1834533;0;3.3407;510.14;0.012675;272.11;;;200.01
7010.4;0.2;0.26780932;300000;104.7781;0.78479;0.6937;0.99809;2.599;0.031434;0.2213147;0;4.0115;533.74;0.013439;404.56;;;300
7010.4;0.2;0.357079093;400000;93.8361;0.80841;0.75365;0.99838;2.9152;0.037534;0.2471216;0;4.5966;551.79;0.014306;540.54;;;400
7010.4;0.2;0.446348866;500000;87.3806;0.82928;0.79849;0.9986;3.199;0.04369;0.2653786;0;5.1406;566.86;0.015175;683.71;;;500
7010.4;0.2;0.53561864;600000;83.184;0.8495;0.83191;0.99878;3.4735;0.04991;0.2787667;0;5.6731;579.83;0.015965;838.06;;;600
7010.4;0.2;0.624888413;700000;80.4655;0.86814;0.8667;0.99893;3.7457;0.056326;0.2881848;0;6.2075;591.73;0.016708;1006.83;;;700
7010.4;0.2;0.714158186;800000;79.0466;0.88586;0.895;0.99907;3.9893;0.063237;0.2933576;0;6.7219;604.97;0.017613;1184.8;;;800
7010.4;0.2;0.803427959;900000;78.3927;0.90167;0.92226;0.99919;4.2217;0.070553;0.2958048;0;7.233;618.5;0.018569;1374.71;;;900
7010.4;0.2;0.892697733;1000000;78.1729;0.91696;0.95086;0.99929;4.4501;0.078173;0.2966366;0;7.7462;631.69;0.019518;1577.65;;;1000
7010.4;0.2;0.981967506;1100000;78.3317;0.93179;0.98128;0.99939;4.6754;0.086165;0.296035;0;8.264;644.79;0.020477;1796.64;;;1100
7010.4;0.2;1.071237279;1200000;78.9975;0.94634;1.0117;0.99947;4.8865;0.094797;0.29354;0;8.7805;659.06;0.021555;2030.38;;;1200
7010.4;0.3;0.087315583;100020;189.7121;0.70664;0.44408;0.99699;1.6651;0.018975;0.1222322;0;2.4684;478.78;0.012662;86.61;;;100.02
7010.4;0.3;0.174604976;200010;125.2881;0.75014;0.59024;0.99768;2.2243;0.025059;0.1850849;0;3.3461;511.02;0.012518;203.02;;;200.01
7010.4;0.3;0.261894369;300000;103.8466;0.78319;0.68147;0.99809;2.6098;0.031154;0.2232998;0;4.019;534.38;0.013264;323.72;;;300
7010.4;0.3;0.349192492;400000;93.0407;0.80736;0.74512;0.99838;2.9278;0.037216;0.2492343;0;4.606;552.49;0.014124;450.12;;;400
7010.4;0.3;0.436490615;500000;86.7179;0.82793;0.78968;0.9986;3.2114;0.043359;0.2674066;0;5.1503;567.63;0.015002;584.66;;;500
7010.4;0.3;0.523788739;600000;82.6448;0.84804;0.82589;0.99878;3.4842;0.049587;0.2805855;0;5.682;580.92;0.015813;730.53;;;600
7010.4;0.3;0.611086862;700000;79.9543;0.86638;0.85782;0.99893;3.7576;0.055968;0.2900273;0;6.2175;592.73;0.01655;891.03;;;700
7010.4;0.3;0.698384985;800000;78.412;0.88421;0.88874;0.99907;4.0131;0.06273;0.2957318;0;6.742;604.99;0.017368;1063.18;;;800
7010.4;0.3;0.785683108;900000;77.781;0.89979;0.91476;0.99919;4.2481;0.070003;0.2981312;0;7.2559;618.33;0.01831;1246.69;;;900
7010.4;0.3;0.872981231;1000000;77.5949;0.91497;0.94222;0.99929;4.478;0.077595;0.298846;0;7.771;631.45;0.019253;1443.38;;;1000
7010.4;0.3;0.960279354;1100000;77.7592;0.92977;0.97156;0.99939;4.7062;0.085535;0.2982148;0;8.292;644.34;0.020194;1656.41;;;1100
7010.4;0.3;1.047577477;1200000;78.3606;0.94413;1.0017;0.99947;4.9268;0.094033;0.2959261;0;8.8173;657.87;0.021207;1885.99;;;1200
7010.4;0.4;0.08498598;100020;186.715;0.70458;0.43295;0.99699;1.6786;0.018676;0.1241942;0;2.4773;479.69;0.012362;34.08;;;100.02
7010.4;0.4;0.16994647;200010;123.7115;0.74879;0.57419;0.99768;2.2359;0.024743;0.1874437;0;3.3539;512.26;0.012296;133.35;;;200.01
7010.4;0.4;0.254906959;300000;102.531;0.78104;0.66343;0.99809;2.6252;0.03076;0.2261651;0;4.0296;535.23;0.013019;242.2;;;300
7010.4;0.4;0.339875945;400000;91.9568;0.80618;0.73122;0.99838;2.9444;0.036783;0.2521719;0;4.6182;553.51;0.013881;358.96;;;400
