Alt (m);Mach number;Throttle;Power (W);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;Power (kW)
2438.40;0.60;0.93;1500000.00;78.60;0.99;0.96;1.00;6.97;0.12;0.30;10.00;12.85;707.89;0.02;1140.61;;;1500.00
2438.40;0.60;0.99;1600000.00;78.14;1.00;0.98;1.00;7.20;0.13;0.30;10.00;13.37;714.73;0.02;1288.51;;;1600.00
2438.40;0.60;1.06;1700000.00;77.84;1.01;1.00;1.00;7.42;0.13;0.30;10.00;13.89;721.63;0.02;1441.79;;;1700.00
2743.20;0.00;0.07;100040.00;270.85;0.76;0.45;1.00;2.40;0.03;0.09;10.00;3.76;517.82;0.01;291.65;;;100.04
2743.20;0.00;0.15;200020.00;177.40;0.81;0.59;1.00;3.06;0.04;0.13;10.00;4.92;557.99;0.01;469.92;;;200.02
2743.20;0.00;0.22;300020.00;141.90;0.84;0.68;1.00;3.55;0.04;0.16;10.00;5.80;580.77;0.01;628.83;;;300.02
2743.20;0.00;0.30;400010.00;123.87;0.86;0.75;1.00;3.92;0.05;0.19;10.00;6.54;599.49;0.01;777.24;;;400.01
2743.20;0.00;0.37;500000.00;112.49;0.88;0.80;1.00;4.25;0.06;0.21;10.00;7.19;614.27;0.01;921.87;;;500.00
2743.20;0.00;0.44;600000.00;104.66;0.90;0.84;1.00;4.54;0.06;0.22;10.00;7.79;626.65;0.02;1065.80;;;600.00
2743.20;0.00;0.52;700000.00;98.89;0.91;0.87;1.00;4.81;0.07;0.23;10.00;8.35;637.10;0.02;1207.89;;;700.00
2743.20;0.00;0.59;800000.00;94.61;0.93;0.89;1.00;5.06;0.08;0.25;10.00;8.89;646.88;0.02;1353.45;;;800.00
2743.20;0.00;0.67;900000.00;91.23;0.94;0.91;1.00;5.30;0.08;0.25;10.00;9.42;655.33;0.02;1502.92;;;900.00
2743.20;0.00;0.74;1000000.00;88.56;0.95;0.94;1.00;5.55;0.09;0.26;10.00;9.94;663.26;0.02;1658.07;;;1000.00
2743.20;0.00;0.82;1100000.00;86.64;0.97;0.96;1.00;5.78;0.10;0.27;10.00;10.46;671.48;0.02;1820.14;;;1100.00
2743.20;0.00;0.89;1200000.00;85.27;0.98;0.98;1.00;6.00;0.10;0.27;10.00;10.96;680.25;0.02;1985.06;;;1200.00
2743.20;0.00;0.96;1300000.00;84.26;0.99;0.99;1.00;6.20;0.11;0.28;10.00;11.46;689.14;0.02;2154.48;;;1300.00
2743.20;0.00;1.04;1400000.00;83.54;1.00;1.01;1.00;6.41;0.12;0.28;10.00;11.96;697.85;0.02;2331.80;;;1400.00
2743.20;0.10;0.07;100040.00;269.95;0.76;0.45;1.00;2.40;0.03;0.09;10.00;3.76;517.88;0.01;211.36;;;100.04
2743.20;0.10;0.15;200020.00;176.99;0.81;0.58;1.00;3.07;0.04;0.13;10.00;4.92;558.21;0.01;367.16;;;200.02
2743.20;0.10;0.22;300020.00;141.56;0.84;0.68;1.00;3.55;0.04;0.16;10.00;5.81;580.89;0.01;509.91;;;300.02
2743.20;0.10;0.30;400010.00;123.60;0.86;0.75;1.00;3.93;0.05;0.19;10.00;6.54;599.60;0.01;645.80;;;400.01
2743.20;0.10;0.37;500000.00;112.26;0.88;0.80;1.00;4.25;0.06;0.21;10.00;7.19;614.43;0.01;779.50;;;500.00
2743.20;0.10;0.44;600000.00;104.47;0.90;0.83;1.00;4.54;0.06;0.22;10.00;7.79;626.83;0.02;913.70;;;600.00
2743.20;0.10;0.52;700000.00;98.73;0.91;0.87;1.00;4.81;0.07;0.23;10.00;8.35;637.28;0.02;1047.11;;;700.00
2743.20;0.10;0.59;800000.00;94.45;0.93;0.89;1.00;5.06;0.08;0.25;10.00;8.89;647.05;0.02;1184.01;;;800.00
2743.20;0.10;0.66;900000.00;91.09;0.94;0.91;1.00;5.31;0.08;0.25;10.00;9.42;655.57;0.02;1325.21;;;900.00
2743.20;0.10;0.74;1000000.00;88.44;0.95;0.93;1.00;5.55;0.09;0.26;10.00;9.94;663.48;0.02;1472.40;;;1000.00
2743.20;0.10;0.81;1100000.00;86.50;0.97;0.96;1.00;5.79;0.10;0.27;10.00;10.46;671.61;0.02;1626.87;;;1100.00
2743.20;0.10;0.89;1200000.00;85.11;0.98;0.97;1.00;6.00;0.10;0.27;10.00;10.97;680.23;0.02;1784.86;;;1200.00
2743.20;0.10;0.96;1300000.00;84.11;0.99;0.99;1.00;6.21;0.11;0.28;10.00;11.46;689.13;0.02;1947.35;;;1300.00
2743.20;0.10;1.03;1400000.00;83.38;1.00;1.01;1.00;6.42;0.12;0.28;10.00;11.96;697.81;0.02;2117.94;;;1400.00
2743.20;0.20;0.07;100040.00;267.19;0.75;0.44;1.00;2.41;0.03;0.09;10.00;3.77;518.07;0.01;130.78;;;100.04
2743.20;0.20;0.15;200020.00;175.83;0.81;0.58;1.00;3.07;0.04;0.13;10.00;4.93;558.87;0.01;264.44;;;200.02
2743.20;0.20;0.22;300020.00;140.55;0.83;0.67;1.00;3.56;0.04;0.16;10.00;5.81;581.27;0.01;390.98;;;300.02
2743.20;0.20;0.29;400010.00;122.80;0.86;0.74;1.00;3.94;0.05;0.19;10.00;6.55;599.94;0.01;514.45;;;400.01
2743.20;0.20;0.36;500000.00;111.60;0.88;0.79;1.00;4.26;0.06;0.21;10.00;7.20;614.90;0.01;637.34;;;500.00
2743.20;0.20;0.44;600000.00;103.89;0.89;0.83;1.00;4.56;0.06;0.22;10.00;7.80;627.34;0.02;761.81;;;600.00
2743.20;0.20;0.51;700000.00;98.23;0.91;0.86;1.00;4.82;0.07;0.24;10.00;8.36;637.85;0.02;886.29;;;700.00
2743.20;0.20;0.58;800000.00;93.98;0.92;0.89;1.00;5.07;0.08;0.25;10.00;8.90;647.56;0.02;1014.88;;;800.00
2743.20;0.20;0.65;900000.00;90.69;0.94;0.91;1.00;5.32;0.08;0.26;10.00;9.43;656.28;0.02;1147.74;;;900.00
2743.20;0.20;0.73;1000000.00;88.06;0.95;0.93;1.00;5.56;0.09;0.26;10.00;9.95;664.17;0.02;1287.25;;;1000.00
2743.20;0.20;0.80;1100000.00;86.09;0.96;0.95;1.00;5.80;0.09;0.27;10.00;10.47;672.01;0.02;1434.26;;;1100.00
2743.20;0.20;0.87;1200000.00;84.62;0.98;0.97;1.00;6.02;0.10;0.27;10.00;10.99;680.20;0.02;1585.83;;;1200.00
2743.20;0.20;0.95;1300000.00;83.67;0.99;0.99;1.00;6.23;0.11;0.28;10.00;11.48;689.10;0.02;1741.82;;;1300.00
2743.20;0.20;1.02;1400000.00;82.96;1.00;1.00;1.00;6.44;0.12;0.28;10.00;11.98;697.77;0.02;1905.74;;;1400.00
2743.20;0.30;0.07;100040.00;262.50;0.75;0.44;1.00;2.43;0.03;0.09;10.00;3.78;518.35;0.01;49.09;;;100.04
2743.20;0.30;0.14;200020.00;173.79;0.81;0.57;1.00;3.09;0.03;0.13;10.00;4.94;559.85;0.01;160.96;;;200.02
2743.20;0.30;0.21;300020.00;139.02;0.83;0.66;1.00;3.58;0.04;0.17;10.00;5.83;582.15;0.01;271.28;;;300.02
2743.20;0.30;0.28;400010.00;121.46;0.86;0.72;1.00;3.96;0.05;0.19;10.00;6.56;600.50;0.01;382.36;;;400.01
2743.20;0.30;0.36;500000.00;110.48;0.88;0.78;1.00;4.28;0.06;0.21;10.00;7.21;615.67;0.01;494.51;;;500.00
2743.20;0.30;0.43;600000.00;102.91;0.89;0.82;1.00;4.57;0.06;0.23;10.00;7.82;628.17;0.01;609.23;;;600.00
2743.20;0.30;0.50;700000.00;97.37;0.91;0.85;1.00;4.84;0.07;0.24;10.00;8.37;638.77;0.02;725.02;;;700.00
2743.20;0.30;0.57;800000.00;93.19;0.92;0.88;1.00;5.09;0.07;0.25;10.00;8.92;648.39;0.02;845.44;;;800.00
2743.20;0.30;0.64;900000.00;90.00;0.93;0.90;1.00;5.34;0.08;0.26;10.00;9.44;657.38;0.02;970.18;;;900.00
2743.20;0.30;0.71;1000000.00;87.45;0.95;0.92;1.00;5.58;0.09;0.27;10.00;9.96;665.43;0.02;1101.48;;;1000.00
2743.20;0.30;0.78;1100000.00;85.47;0.96;0.94;1.00;5.82;0.09;0.27;10.00;10.49;673.04;0.02;1240.81;;;1100.00
2743.20;0.30;0.85;1200000.00;83.98;0.97;0.96;1.00;6.05;0.10;0.28;10.00;11.01;680.86;0.02;1385.62;;;1200.00
2743.20;0.30;0.92;1300000.00;82.92;0.98;0.98;1.00;6.27;0.11;0.28;10.00;11.51;689.04;0.02;1536.08;;;1300.00
2743.20;0.30;0.99;1400000.00;82.26;0.99;1.00;1.00;6.48;0.12;0.28;10.00;12.02;697.73;0.02;1693.61;;;1400.00
2743.20;0.30;1.07;1500000.00;81.75;1.00;1.01;1.00;6.68;0.12;0.28;10.00;12.52;706.11;0.02;1857.07;;;1500.00
2743.20;0.40;0.14;200020.00;170.84;0.80;0.55;1.00;3.11;0.03;0.14;10.00;4.95;561.10;0.01;56.30;;;200.02
2743.20;0.40;0.21;300020.00;136.79;0.83;0.64;1.00;3.60;0.04;0.17;10.00;5.84;583.27;0.01;150.25;;;300.02
2743.20;0.40;0.27;400010.00;119.52;0.85;0.70;1.00;3.98;0.05;0.19;10.00;6.58;601.31;0.01;248.71;;;400.01
2743.20;0.40;0.34;500000.00;108.87;0.87;0.76;1.00;4.31;0.05;0.21;10.00;7.23;616.52;0.01;350.25;;;500.00
2743.20;0.40;0.41;600000.00;101.53;0.89;0.80;1.00;4.60;0.06;0.23;10.00;7.84;629.31;0.01;455.39;;;600.00
2743.20;0.40;0.48;700000.00;96.14;0.90;0.84;1.00;4.87;0.07;0.24;10.00;8.40;639.97;0.02;562.55;;;700.00
2743.20;0.40;0.55;800000.00;92.09;0.92;0.86;1.00;5.12;0.07;0.25;10.00;8.94;649.66;0.02;674.72;;;800.00
2743.20;0.40;0.62;900000.00;88.98;0.93;0.89;1.00;5.36;0.08;0.26;10.00;9.46;658.58;0.02;791.60;;;900.00
2743.20;0.40;0.69;1000000.00;86.56;0.94;0.91;1.00;5.60;0.09;0.27;10.00;9.99;667.07;0.02;914.85;;;1000.00
2743.20;0.40;0.76;1100000.00;84.64;0.96;0.93;1.00;5.84;0.09;0.27;10.00;10.51;674.75;0.02;1046.33;;;1100.00
2743.20;0.40;0.82;1200000.00;83.10;0.97;0.95;1.00;6.08;0.10;0.28;10.00;11.04;682.05;0.02;1184.08;;;1200.00
2743.20;0.40;0.89;1300000.00;81.98;0.98;0.97;1.00;6.31;0.11;0.28;10.00;11.55;689.69;0.02;1328.03;;;1300.00
2743.20;0.40;0.96;1400000.00;81.24;0.99;0.99;1.00;6.53;0.11;0.29;10.00;12.06;697.66;0.02;1479.90;;;1400.00
2743.20;0.40;1.03;1500000.00;80.79;1.00;1.00;1.00;6.74;0.12;0.29;10.00;12.57;706.06;0.02;1637.13;;;1500.00
2743.20;0.50;0.20;300020.00;134.15;0.82;0.62;1.00;3.63;0.04;0.17;10.00;5.86;585.18;0.01;27.52;;;300.02
2743.20;0.50;0.26;400010.00;116.97;0.85;0.69;1.00;4.02;0.05;0.20;10.00;6.61;602.39;0.01;112.58;;;400.01
2743.20;0.50;0.33;500000.00;106.76;0.87;0.73;1.00;4.34;0.05;0.22;10.00;7.26;617.53;0.01;203.68;;;500.00
2743.20;0.50;0.40;600000.00;99.71;0.88;0.78;1.00;4.64;0.06;0.23;10.00;7.86;630.53;0.01;299.13;;;600.00
2743.20;0.50;0.46;700000.00;94.54;0.90;0.82;1.00;4.90;0.07;0.25;10.00;8.42;641.46;0.02;397.88;;;700.00
2743.20;0.50;0.53;800000.00;90.65;0.91;0.85;1.00;5.16;0.07;0.26;10.00;8.97;651.24;0.02;501.94;;;800.00
2743.20;0.50;0.59;900000.00;87.64;0.93;0.87;1.00;5.40;0.08;0.26;10.00;9.50;660.14;0.02;610.97;;;900.00
2743.20;0.50;0.66;1000000.00;85.31;0.94;0.90;1.00;5.64;0.09;0.27;10.00;10.02;668.63;0.02;726.38;;;1000.00
2743.20;0.50;0.73;1100000.00;83.55;0.95;0.92;1.00;5.88;0.09;0.28;10.00;10.54;676.84;0.02;850.10;;;1100.00
2743.20;0.50;0.79;1200000.00;82.07;0.96;0.94;1.00;6.11;0.10;0.28;10.00;11.06;684.24;0.02;980.15;;;1200.00
2743.20;0.50;0.86;1300000.00;80.89;0.98;0.95;1.00;6.35;0.11;0.29;10.00;11.59;691.22;0.02;1117.15;;;1300.00
2743.20;0.50;0.92;1400000.00;80.10;0.99;0.97;1.00;6.58;0.11;0.29;10.00;12.11;698.59;0.02;1262.52;;;1400.00
2743.20;0.50;0.99;1500000.00;79.54;1.00;0.99;1.00;6.81;0.12;0.29;10.00;12.63;706.01;0.02;1414.23;;;1500.00
2743.20;0.50;1.06;1600000.00;79.27;1.01;1.01;1.00;7.01;0.13;0.29;10.00;13.14;714.15;0.02;1571.65;;;1600.00
2743.20;0.60;0.32;500000.00;104.11;0.86;0.71;1.00;4.39;0.05;0.22;10.00;7.29;618.80;0.01;53.74;;;500.00
2743.20;0.60;0.38;600000.00;97.43;0.88;0.75;1.00;4.68;0.06;0.24;10.00;7.90;631.77;0.01;139.83;;;600.00
2743.20;0.60;0.44;700000.00;92.52;0.89;0.79;1.00;4.95;0.06;0.25;10.00;8.46;643.07;0.01;230.05;;;700.00
2743.20;0.60;0.51;800000.00;88.83;0.91;0.82;1.00;5.20;0.07;0.26;10.00;9.00;653.05;0.02;325.90;;;800.00
2743.20;0.60;0.57;900000.00;85.99;0.92;0.85;1.00;5.45;0.08;0.27;10.00;9.53;662.07;0.02;427.43;;;900.00
2743.20;0.60;0.63;1000000.00;83.78;0.93;0.87;1.00;5.69;0.08;0.28;10.00;10.06;670.55;0.02;535.28;;;1000.00
2743.20;0.60;0.70;1100000.00;82.09;0.94;0.90;1.00;5.92;0.09;0.28;10.00;10.58;678.71;0.02;651.13;;;1100.00
2743.20;0.60;0.76;1200000.00;80.78;0.96;0.92;1.00;6.16;0.10;0.29;10.00;11.10;686.61;0.02;773.82;;;1200.00
2743.20;0.60;0.82;1300000.00;79.70;0.97;0.94;1.00;6.39;0.10;0.29;10.00;11.63;693.93;0.02;903.31;;;1300.00
2743.20;0.60;0.89;1400000.00;78.87;0.98;0.95;1.00;6.63;0.11;0.29;10.00;12.16;700.78;0.02;1041.39;;;1400.00
2743.20;0.60;0.95;1500000.00;78.24;0.99;0.97;1.00;6.87;0.12;0.30;10.00;12.69;707.50;0.02;1186.39;;;1500.00
2743.20;0.60;1.01;1600000.00;77.88;1.00;0.99;1.00;7.09;0.12;0.30;10.00;13.21;714.75;0.02;1337.74;;;1600.00
3048.00;0.00;0.08;100040.00;265.27;0.76;0.46;1.00;2.34;0.03;0.09;10.00;3.67;516.86;0.01;288.16;;;100.04
3048.00;0.00;0.15;200020.00;173.65;0.81;0.59;1.00;3.00;0.03;0.13;10.00;4.81;556.43;0.01;465.30;;;200.02
3048.00;0.00;0.23;300020.00;139.36;0.84;0.69;1.00;3.47;0.04;0.17;10.00;5.68;579.57;0.01;623.42;;;300.02
3048.00;0.00;0.30;400010.00;121.84;0.86;0.75;1.00;3.84;0.05;0.19;10.00;6.40;598.34;0.01;771.39;;;400.01
3048.00;0.00;0.38;500000.00;110.75;0.88;0.80;1.00;4.16;0.06;0.21;10.00;7.04;613.02;0.01;915.79;;;500.00
3048.00;0.00;0.45;600000.00;103.14;0.90;0.84;1.00;4.45;0.06;0.22;10.00;7.63;625.32;0.02;1059.42;;;600.00
3048.00;0.00;0.53;700000.00;97.58;0.91;0.87;1.00;4.71;0.07;0.24;10.00;8.19;635.96;0.02;1203.22;;;700.00
3048.00;0.00;0.61;800000.00;93.42;0.93;0.90;1.00;4.96;0.07;0.25;10.00;8.73;645.63;0.02;1349.90;;;800.00
3048.00;0.00;0.68;900000.00;90.15;0.94;0.92;1.00;5.21;0.08;0.26;10.00;9.25;654.10;0.02;1501.64;;;900.00
3048.00;0.00;0.76;1000000.00;87.67;0.96;0.94;1.00;5.45;0.09;0.26;10.00;9.78;662.31;0.02;1660.45;;;1000.00
3048.00;0.00;0.83;1100000.00;85.90;0.97;0.96;1.00;5.68;0.09;0.27;10.00;10.29;670.92;0.02;1824.56;;;1100.00
3048.00;0.00;0.91;1200000.00;84.70;0.98;0.98;1.00;5.89;0.10;0.27;10.00;10.79;680.32;0.02;1991.17;;;1200.00
3048.00;0.00;0.98;1300000.00;83.80;0.99;1.00;1.00;6.10;0.11;0.28;10.00;11.29;689.40;0.02;2165.12;;;1300.00
3048.00;0.00;1.06;1400000.00;83.15;1.00;1.02;1.00;6.30;0.12;0.28;10.00;11.79;698.35;0.02;2346.01;;;1400.00
3048.00;0.10;0.08;100040.00;264.41;0.76;0.45;1.00;2.34;0.03;0.09;10.00;3.67;516.93;0.01;210.04;;;100.04
3048.00;0.10;0.15;200020.00;173.25;0.81;0.59;1.00;3.00;0.03;0.13;10.00;4.82;556.62;0.01;365.14;;;200.02
3048.00;0.10;0.23;300020.00;139.04;0.84;0.68;1.00;3.48;0.04;0.17;10.00;5.68;579.70;0.01;507.50;;;300.02
3048.00;0.10;0.30;400010.00;121.57;0.86;0.75;1.00;3.84;0.05;0.19;10.00;6.40;598.46;0.01;643.27;;;400.01
3048.00;0.10;0.38;500000.00;110.54;0.88;0.80;1.00;4.16;0.06;0.21;10.00;7.04;613.19;0.01;777.01;;;500.00
3048.00;0.10;0.45;600000.00;102.95;0.90;0.84;1.00;4.45;0.06;0.23;10.00;7.64;625.49;0.02;910.89;;;600.00
3048.00;0.10;0.53;700000.00;97.40;0.91;0.87;1.00;4.71;0.07;0.24;10.00;8.19;636.12;0.02;1045.96;;;700.00
3048.00;0.10;0.60;800000.00;93.28;0.93;0.90;1.00;4.96;0.07;0.25;10.00;8.73;645.85;0.02;1184.28;;;800.00
3048.00;0.10;0.68;900000.00;90.02;0.94;0.92;1.00;5.21;0.08;0.26;10.00;9.25;654.34;0.02;1327.85;;;900.00
3048.00;0.10;0.75;1000000.00;87.55;0.96;0.94;1.00;5.45;0.09;0.26;10.00;9.78;662.53;0.02;1478.53;;;1000.00
3048.00;0.10;0.83;1100000.00;85.75;0.97;0.96;1.00;5.68;0.09;0.27;10.00;10.30;671.02;0.02;1635.14;;;1100.00
3048.00;0.10;0.90;1200000.00;84.55;0.98;0.98;1.00;5.90;0.10;0.27;10.00;10.80;680.31;0.02;1795.27;;;1200.00
3048.00;0.10;0.98;1300000.00;83.65;0.99;1.00;1.00;6.10;0.11;0.28;10.00;11.29;689.40;0.02;1962.35;;;1300.00
3048.00;0.10;1.05;1400000.00;83.01;1.00;1.02;1.00;6.31;0.12;0.28;10.00;11.79;698.32;0.02;2136.55;;;1400.00
3048.00;0.20;0.07;100040.00;261.78;0.75;0.45;1.00;2.36;0.03;0.09;10.00;3.68;517.13;0.01;131.68;;;100.04
3048.00;0.20;0.15;200020.00;172.15;0.81;0.58;1.00;3.01;0.03;0.13;10.00;4.82;557.29;0.01;264.90;;;200.02
3048.00;0.20;0.22;300020.00;138.05;0.83;0.68;1.00;3.49;0.04;0.17;10.00;5.69;580.08;0.01;391.54;;;300.02
3048.00;0.20;0.30;400010.00;120.81;0.86;0.74;1.00;3.85;0.05;0.19;10.00;6.41;598.81;0.01;515.28;;;400.01
3048.00;0.20;0.37;500000.00;109.88;0.88;0.80;1.00;4.17;0.05;0.21;10.00;7.05;613.67;0.01;638.24;;;500.00
3048.00;0.20;0.45;600000.00;102.39;0.89;0.83;1.00;4.46;0.06;0.23;10.00;7.64;626.01;0.02;762.73;;;600.00
3048.00;0.20;0.52;700000.00;96.91;0.91;0.86;1.00;4.73;0.07;0.24;10.00;8.20;636.64;0.02;889.03;;;700.00
3048.00;0.20;0.59;800000.00;92.84;0.92;0.89;1.00;4.98;0.07;0.25;10.00;8.74;646.44;0.02;1019.09;;;800.00
3048.00;0.20;0.67;900000.00;89.64;0.94;0.91;1.00;5.22;0.08;0.26;10.00;9.26;655.08;0.02;1154.20;;;900.00
3048.00;0.20;0.74;1000000.00;87.17;0.95;0.93;1.00;5.46;0.09;0.27;10.00;9.79;663.17;0.02;1297.12;;;1000.00
3048.00;0.20;0.82;1100000.00;85.35;0.97;0.96;1.00;5.70;0.09;0.27;10.00;10.31;671.43;0.02;1446.50;;;1100.00
3048.00;0.20;0.89;1200000.00;84.08;0.98;0.98;1.00;5.92;0.10;0.28;10.00;10.81;680.26;0.02;1600.46;;;1200.00
3048.00;0.20;0.97;1300000.00;83.22;0.99;0.99;1.00;6.12;0.11;0.28;10.00;11.31;689.36;0.02;1761.02;;;1300.00
3048.00;0.20;1.04;1400000.00;82.59;1.00;1.01;1.00;6.33;0.12;0.28;10.00;11.81;698.22;0.02;1928.76;;;1400.00
3048.00;0.30;0.07;100040.00;257.30;0.75;0.44;1.00;2.38;0.03;0.09;10.00;3.69;517.43;0.01;52.26;;;100.04
3048.00;0.30;0.15;200020.00;170.25;0.81;0.57;1.00;3.02;0.03;0.14;10.00;4.83;558.37;0.01;164.15;;;200.02
3048.00;0.30;0.22;300020.00;136.50;0.83;0.67;1.00;3.50;0.04;0.17;10.00;5.70;580.82;0.01;274.93;;;300.02
3048.00;0.30;0.29;400010.00;119.50;0.86;0.73;1.00;3.87;0.05;0.19;10.00;6.42;599.38;0.01;386.42;;;400.01
3048.00;0.30;0.36;500000.00;108.79;0.88;0.79;1.00;4.19;0.05;0.21;10.00;7.06;614.43;0.01;499.00;;;500.00
3048.00;0.30;0.44;600000.00;101.45;0.89;0.82;1.00;4.48;0.06;0.23;10.00;7.66;626.84;0.02;614.03;;;600.00
3048.00;0.30;0.51;700000.00;96.09;0.91;0.85;1.00;4.74;0.07;0.24;10.00;8.22;637.58;0.02;731.60;;;700.00
3048.00;0.30;0.58;800000.00;92.07;0.92;0.88;1.00;4.99;0.07;0.25;10.00;8.75;647.28;0.02;853.46;;;800.00
3048.00;0.30;0.65;900000.00;88.98;0.94;0.91;1.00;5.24;0.08;0.26;10.00;9.28;656.25;0.02;980.45;;;900.00
3048.00;0.30;0.73;1000000.00;86.56;0.95;0.93;1.00;5.48;0.09;0.27;10.00;9.80;664.35;0.02;1115.42;;;1000.00
3048.00;0.30;0.80;1100000.00;84.70;0.96;0.95;1.00;5.72;0.09;0.27;10.00;10.33;672.20;0.02;1257.67;;;1100.00
3048.00;0.30;0.87;1200000.00;83.34;0.97;0.97;1.00;5.95;0.10;0.28;10.00;10.84;680.39;0.02;1405.35;;;1200.00
3048.00;0.30;0.94;1300000.00;82.49;0.99;0.99;1.00;6.16;0.11;0.28;10.00;11.35;689.32;0.02;1559.72;;;1300.00
3048.00;0.30;1.02;1400000.00;81.90;1.00;1.00;1.00;6.37;0.11;0.28;10.00;11.85;698.14;0.02;1721.05;;;1400.00
3048.00;0.40;0.14;200020.00;167.46;0.80;0.56;1.00;3.04;0.03;0.14;10.00;4.84;559.69;0.01;62.13;;;200.02
3048.00;0.40;0.21;300020.00;134.39;0.83;0.65;1.00;3.52;0.04;0.17;10.00;5.72;581.99;0.01;157.01;;;300.02
3048.00;0.40;0.28;400010.00;117.63;0.85;0.71;1.00;3.90;0.05;0.20;10.00;6.44;600.12;0.01;256.19;;;400.01
3048.00;0.40;0.35;500000.00;107.27;0.87;0.77;1.00;4.22;0.05;0.22;10.00;7.08;615.37;0.01;358.39;;;500.00
3048.00;0.40;0.42;600000.00;100.12;0.89;0.81;1.00;4.50;0.06;0.23;10.00;7.68;628.00;0.01;463.97;;;600.00
3048.00;0.40;0.49;700000.00;94.91;0.90;0.84;1.00;4.77;0.07;0.24;10.00;8.24;638.82;0.02;572.96;;;700.00
3048.00;0.40;0.56;800000.00;90.99;0.92;0.87;1.00;5.02;0.07;0.25;10.00;8.77;648.48;0.02;686.74;;;800.00
3048.00;0.40;0.63;900000.00;88.01;0.93;0.89;1.00;5.26;0.08;0.26;10.00;9.30;657.58;0.02;805.93;;;900.00
3048.00;0.40;0.70;1000000.00;85.70;0.95;0.92;1.00;5.50;0.09;0.27;10.00;9.82;666.04;0.02;932.67;;;1000.00
3048.00;0.40;0.77;1100000.00;83.87;0.96;0.93;1.00;5.75;0.09;0.28;10.00;10.35;673.76;0.02;1067.24;;;1100.00
3048.00;0.40;0.84;1200000.00;82.44;0.97;0.96;1.00;5.98;0.10;0.28;10.00;10.87;681.33;0.02;1208.17;;;1200.00
3048.00;0.40;0.91;1300000.00;81.49;0.98;0.98;1.00;6.21;0.11;0.28;10.00;11.39;689.39;0.02;1356.88;;;1300.00
3048.00;0.40;0.98;1400000.00;80.92;0.99;0.99;1.00;6.42;0.11;0.29;10.00;11.89;698.08;0.02;1511.99;;;1400.00
3048.00;0.40;1.05;1500000.00;80.53;1.00;1.01;1.00;6.63;0.12;0.29;10.00;12.40;706.62;0.02;1673.28;;;1500.00
3048.00;0.50;0.20;300020.00;131.75;0.82;0.63;1.00;3.55;0.04;0.18;10.00;5.74;583.74;0.01;37.27;;;300.02
3048.00;0.50;0.27;400010.00;115.19;0.85;0.69;1.00;3.93;0.05;0.20;10.00;6.47;601.27;0.01;123.63;;;400.01
3048.00;0.50;0.34;500000.00;105.22;0.87;0.74;1.00;4.25;0.05;0.22;10.00;7.11;616.39;0.01;215.51;;;500.00
3048.00;0.50;0.40;600000.00;98.40;0.89;0.79;1.00;4.54;0.06;0.24;10.00;7.71;629.38;0.01;312.64;;;600.00
3048.00;0.50;0.47;700000.00;93.36;0.90;0.82;1.00;4.80;0.07;0.25;10.00;8.26;640.31;0.02;412.39;;;700.00
3048.00;0.50;0.54;800000.00;89.61;0.91;0.85;1.00;5.05;0.07;0.26;10.00;8.80;650.11;0.02;518.05;;;800.00
3048.00;0.50;0.61;900000.00;86.70;0.93;0.88;1.00;5.30;0.08;0.27;10.00;9.33;659.07;0.02;629.24;;;900.00
3048.00;0.50;0.67;1000000.00;84.54;0.94;0.90;1.00;5.54;0.08;0.27;10.00;9.85;667.81;0.02;748.46;;;1000.00
3048.00;0.50;0.74;1100000.00;82.83;0.95;0.92;1.00;5.78;0.09;0.28;10.00;10.38;675.95;0.02;875.09;;;1100.00
3048.00;0.50;0.81;1200000.00;81.42;0.97;0.94;1.00;6.02;0.10;0.28;10.00;10.90;683.36;0.02;1008.49;;;1200.00
3048.00;0.50;0.88;1300000.00;80.38;0.98;0.96;1.00;6.26;0.10;0.29;10.00;11.43;690.65;0.02;1150.76;;;1300.00
3048.00;0.50;0.94;1400000.00;79.71;0.99;0.98;1.00;6.48;0.11;0.29;10.00;11.95;698.44;0.02;1299.81;;;1400.00
3048.00;0.50;1.01;1500000.00;79.31;1.00;1.00;1.00;6.70;0.12;0.29;10.00;12.46;706.56;0.02;1455.28;;;1500.00
3048.00;0.60;0.32;500000.00;102.66;0.86;0.71;1.00;4.30;0.05;0.23;10.00;7.14;617.62;0.01;69.44;;;500.00
3048.00;0.60;0.39;600000.00;96.15;0.88;0.76;1.00;4.58;0.06;0.24;10.00;7.74;630.59;0.01;156.53;;;600.00
3048.00;0.60;0.45;700000.00;91.41;0.90;0.80;1.00;4.85;0.06;0.25;10.00;8.30;642.01;0.01;248.74;;;700.00
3048.00;0.60;0.52;800000.00;87.86;0.91;0.83;1.00;5.10;0.07;0.26;10.00;8.84;651.93;0.02;346.44;;;800.00
3048.00;0.60;0.58;900000.00;85.12;0.92;0.86;1.00;5.34;0.08;0.27;10.00;9.36;661.06;0.02;450.07;;;900.00
3048.00;0.60;0.65;1000000.00;83.03;0.93;0.88;1.00;5.58;0.08;0.28;10.00;9.89;669.66;0.02;561.54;;;1000.00
