Alt (m);Mach number;Throttle;Power (W);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;Power (W)
5486.4;0.4;0.67;900000;78.54;0.89;0.87;1;4.65;0.07;0.3;0;7.81;618.58;0.02;992.72;;;900
5486.4;0.4;0.74;1000000;77.41;0.9;0.9;1;4.9;0.08;0.3;0;8.33;628.08;0.02;1156.8;;;1000
5486.4;0.4;0.82;1100000;76.97;0.92;0.92;1;5.13;0.08;0.3;0;8.84;638.92;0.02;1330.94;;;1100
5486.4;0.4;0.89;1200000;76.8;0.93;0.94;1;5.36;0.09;0.3;0;9.35;649.56;0.02;1514.09;;;1200
5486.4;0.4;0.97;1300000;76.88;0.94;0.96;1;5.58;0.1;0.3;0;9.86;660.12;0.02;1710.78;;;1300
5486.4;0.4;1.04;1400000;77.2;0.95;0.98;1;5.81;0.11;0.3;0;10.38;670.54;0.02;1922.22;;;1400
5486.4;0.5;0.14;200020;133.78;0.76;0.52;1;2.52;0.03;0.17;0;3.77;522.51;0.01;29.81;;;200.02
5486.4;0.5;0.22;300020;108.67;0.78;0.61;1;2.97;0.03;0.21;0;4.52;542.91;0.01;119.19;;;300.02
5486.4;0.5;0.29;400000;96.63;0.81;0.67;1;3.32;0.04;0.24;0;5.15;560.61;0.01;218.63;;;400
5486.4;0.5;0.36;500010;89.4;0.83;0.73;1;3.62;0.04;0.26;0;5.72;575.41;0.01;325.08;;;500.01
5486.4;0.5;0.43;600000;84.69;0.84;0.77;1;3.89;0.05;0.27;0;6.26;588.25;0.01;440.14;;;600
5486.4;0.5;0.5;700000;81.45;0.86;0.8;1;4.15;0.06;0.28;0;6.78;599.87;0.02;563.69;;;700
5486.4;0.5;0.58;800000;79.28;0.87;0.83;1;4.41;0.06;0.29;0;7.3;610.87;0.02;699.51;;;800
5486.4;0.5;0.65;900000;77.65;0.89;0.86;1;4.67;0.07;0.3;0;7.83;620.65;0.02;845.69;;;900
5486.4;0.5;0.72;1000000;76.5;0.9;0.88;1;4.93;0.08;0.3;0;8.36;629.74;0.02;1002.74;;;1000
5486.4;0.5;0.79;1100000;75.87;0.91;0.91;1;5.19;0.08;0.31;0;8.89;639.09;0.02;1171.62;;;1100
5486.4;0.5;0.86;1200000;75.76;0.92;0.93;1;5.41;0.09;0.31;0;9.4;649.64;0.02;1349.29;;;1200
5486.4;0.5;0.94;1300000;75.85;0.94;0.95;1;5.64;0.1;0.31;0;9.91;659.93;0.02;1540;;;1300
5486.4;0.5;1.01;1400000;76.2;0.95;0.97;1;5.87;0.11;0.3;0;10.44;670.27;0.02;1745.03;;;1400
5486.4;0.6;0.21;300020;106.43;0.78;0.59;1;2.99;0.03;0.22;0;4.53;545.04;0.01;22.88;;;300.02
5486.4;0.6;0.28;400010;94.51;0.8;0.65;1;3.35;0.04;0.25;0;5.17;561.96;0.01;110.86;;;400.01
5486.4;0.6;0.35;500010;87.63;0.82;0.7;1;3.65;0.04;0.26;0;5.74;576.86;0.01;208.36;;;500.01
5486.4;0.6;0.41;600000;83.1;0.84;0.75;1;3.93;0.05;0.28;0;6.29;589.87;0.01;314.97;;;600
5486.4;0.6;0.48;700000;80.01;0.85;0.78;1;4.19;0.06;0.29;0;6.81;601.52;0.01;430.86;;;700
5486.4;0.6;0.55;800000;77.95;0.87;0.81;1;4.45;0.06;0.3;0;7.33;612.56;0.02;558.73;;;800
5486.4;0.6;0.62;900000;76.51;0.88;0.84;1;4.71;0.07;0.3;0;7.86;622.93;0.02;697.24;;;900
5486.4;0.6;0.69;1000000;75.46;0.9;0.87;1;4.97;0.08;0.31;0;8.39;632.24;0.02;846.47;;;1000
5486.4;0.6;0.76;1100000;74.79;0.91;0.89;1;5.23;0.08;0.31;0;8.92;641;0.02;1008.3;;;1100
5486.4;0.6;0.83;1200000;74.51;0.92;0.91;1;5.48;0.09;0.31;0;9.46;650.07;0.02;1180.96;;;1200
5486.4;0.6;0.9;1300000;74.63;0.93;0.93;1;5.71;0.1;0.31;0;9.98;660.05;0.02;1366.78;;;1300
5486.4;0.6;0.97;1400000;74.97;0.94;0.95;1;5.94;0.1;0.31;0;10.51;670.09;0.02;1565.18;;;1400
5486.4;0.6;1.04;1500000;75.53;0.95;0.97;1;6.18;0.11;0.31;0;11.05;680.2;0.02;1779.4;;;1500
5791.2;0;0.08;100020;210.03;0.72;0.44;1;1.82;0.02;0.11;0;2.71;482.07;0.01;251.96;;;100.02
5791.2;0;0.16;200010;137.03;0.76;0.59;1;2.43;0.03;0.17;0;3.66;514.98;0.01;423.89;;;200.01
5791.2;0;0.24;300000;112.42;0.79;0.68;1;2.84;0.03;0.21;0;4.38;538.25;0.01;580.98;;;300
5791.2;0;0.33;400000;99.81;0.81;0.74;1;3.18;0.04;0.23;0;4.99;556.08;0.01;734.04;;;400
5791.2;0;0.41;500000;92.19;0.83;0.78;1;3.47;0.05;0.25;0;5.55;570.59;0.01;887.44;;;500
5791.2;0;0.49;600000;87.21;0.85;0.82;1;3.74;0.05;0.27;0;6.08;583.38;0.02;1046.63;;;600
5791.2;0;0.57;700000;83.65;0.87;0.85;1;4.01;0.06;0.28;0;6.61;594.16;0.02;1215.21;;;700
5791.2;0;0.65;800000;81.29;0.88;0.88;1;4.27;0.07;0.29;0;7.13;604.73;0.02;1395.97;;;800
5791.2;0;0.73;900000;79.94;0.9;0.9;1;4.51;0.07;0.29;0;7.64;616.52;0.02;1581.15;;;900
5791.2;0;0.81;1000000;79.19;0.91;0.93;1;4.73;0.08;0.29;0;8.14;628.34;0.02;1776.51;;;1000
5791.2;0;0.9;1100000;78.74;0.92;0.95;1;4.95;0.09;0.29;0;8.64;639.84;0.02;1979.53;;;1100
5791.2;0;0.98;1200000;78.68;0.94;0.98;1;5.17;0.09;0.29;0;9.15;651.24;0.02;2196.87;;;1200
5791.2;0;1.06;1300000;78.9;0.95;1;1;5.39;0.1;0.29;0;9.66;662.84;0.02;2426.97;;;1300
5791.2;0.1;0.08;100020;209.51;0.72;0.44;1;1.82;0.02;0.11;0;2.71;482.2;0.01;194.23;;;100.02
5791.2;0.1;0.16;200010;136.76;0.76;0.58;1;2.43;0.03;0.17;0;3.66;515.15;0.01;347.02;;;200.01
5791.2;0.1;0.24;300000;112.21;0.79;0.67;1;2.84;0.03;0.21;0;4.38;538.37;0.01;491.02;;;300
5791.2;0.1;0.32;400000;99.63;0.81;0.74;1;3.18;0.04;0.23;0;5;556.22;0.01;633.51;;;400
5791.2;0.1;0.41;500000;92.05;0.83;0.78;1;3.47;0.05;0.25;0;5.55;570.75;0.01;777.74;;;500
5791.2;0.1;0.49;600000;87.08;0.85;0.82;1;3.74;0.05;0.27;0;6.08;583.56;0.02;928.41;;;600
5791.2;0.1;0.57;700000;83.54;0.87;0.85;1;4.01;0.06;0.28;0;6.61;594.4;0.02;1088.29;;;700
5791.2;0.1;0.65;800000;81.19;0.88;0.88;1;4.27;0.06;0.29;0;7.14;604.94;0.02;1260.93;;;800
5791.2;0.1;0.73;900000;79.8;0.9;0.9;1;4.51;0.07;0.29;0;7.64;616.51;0.02;1438.91;;;900
5791.2;0.1;0.81;1000000;79.06;0.91;0.92;1;4.74;0.08;0.29;0;8.14;628.31;0.02;1627.53;;;1000
5791.2;0.1;0.89;1100000;78.65;0.92;0.95;1;4.96;0.09;0.29;0;8.64;639.82;0.02;1824.09;;;1100
5791.2;0.1;0.97;1200000;78.52;0.94;0.97;1;5.18;0.09;0.3;0;9.15;651.1;0.02;2032.54;;;1200
5791.2;0.1;1.05;1300000;78.77;0.95;1;1;5.4;0.1;0.29;0;9.66;662.62;0.02;2258.06;;;1300
5791.2;0.2;0.08;100020;207.97;0.72;0.43;1;1.83;0.02;0.11;0;2.72;482.56;0.01;136.47;;;100.02
5791.2;0.2;0.16;200010;136.01;0.76;0.58;1;2.43;0.03;0.17;0;3.67;515.75;0.01;270.13;;;200.01
5791.2;0.2;0.24;300000;111.56;0.79;0.66;1;2.85;0.03;0.21;0;4.38;538.73;0.01;401.16;;;300
5791.2;0.2;0.32;400000;99.11;0.81;0.73;1;3.19;0.04;0.23;0;5;556.65;0.01;533.17;;;400
5791.2;0.2;0.4;500000;91.59;0.83;0.78;1;3.48;0.05;0.25;0;5.56;571.24;0.01;668.46;;;500
5791.2;0.2;0.48;600000;86.69;0.85;0.81;1;3.75;0.05;0.27;0;6.09;584.04;0.02;810.42;;;600
5791.2;0.2;0.56;700000;83.22;0.86;0.84;1;4.02;0.06;0.28;0;6.61;595.13;0.02;961.91;;;700
5791.2;0.2;0.64;800000;80.88;0.88;0.87;1;4.28;0.06;0.29;0;7.14;605.57;0.02;1126.52;;;800
5791.2;0.2;0.72;900000;79.4;0.89;0.9;1;4.53;0.07;0.29;0;7.65;616.52;0.02;1298.21;;;900
5791.2;0.2;0.8;1000000;78.66;0.91;0.92;1;4.75;0.08;0.29;0;8.16;628.22;0.02;1479.12;;;1000
5791.2;0.2;0.88;1100000;78.29;0.92;0.94;1;4.98;0.09;0.3;0;8.66;639.74;0.02;1670.12;;;1100
5791.2;0.2;0.96;1200000;78.21;0.93;0.97;1;5.2;0.09;0.3;0;9.17;651;0.02;1873.63;;;1200
5791.2;0.2;1.04;1300000;78.35;0.95;0.99;1;5.42;0.1;0.3;0;9.68;662.03;0.02;2090.43;;;1300
5791.2;0.3;0.08;100020;205.32;0.71;0.43;1;1.84;0.02;0.11;0;2.73;483.1;0.01;78.18;;;100.02
5791.2;0.3;0.16;200010;134.88;0.76;0.56;1;2.44;0.03;0.17;0;3.67;516.98;0.01;192.91;;;200.01
5791.2;0.3;0.24;300000;110.45;0.79;0.65;1;2.86;0.03;0.21;0;4.39;539.27;0.01;310.96;;;300
5791.2;0.3;0.31;400000;98.21;0.81;0.72;1;3.2;0.04;0.24;0;5.01;557.32;0.01;432.54;;;400
5791.2;0.3;0.39;500000;90.83;0.83;0.77;1;3.49;0.05;0.26;0;5.57;572.01;0.01;558.8;;;500
5791.2;0.3;0.47;600000;86.01;0.85;0.8;1;3.77;0.05;0.27;0;6.1;584.82;0.02;692.5;;;600
5791.2;0.3;0.55;700000;82.67;0.86;0.84;1;4.03;0.06;0.28;0;6.62;596.29;0.02;835.47;;;700
5791.2;0.3;0.63;800000;80.35;0.88;0.86;1;4.3;0.06;0.29;0;7.15;606.56;0.02;991.93;;;800
5791.2;0.3;0.71;900000;78.74;0.89;0.89;1;4.55;0.07;0.29;0;7.68;616.6;0.02;1157.7;;;900
5791.2;0.3;0.78;1000000;78.03;0.91;0.91;1;4.78;0.08;0.3;0;8.18;628.26;0.02;1332.1;;;1000
5791.2;0.3;0.86;1100000;77.67;0.92;0.94;1;5.01;0.09;0.3;0;8.69;639.58;0.02;1516.47;;;1100
5791.2;0.3;0.94;1200000;77.6;0.93;0.96;1;5.23;0.09;0.3;0;9.2;650.72;0.02;1712.91;;;1200
5791.2;0.3;1.02;1300000;77.79;0.94;0.98;1;5.46;0.1;0.3;0;9.71;661.75;0.02;1924.32;;;1300
5791.2;0.4;0.08;100020;201.42;0.71;0.42;1;1.86;0.02;0.12;0;2.74;483.74;0.01;18.81;;;100.02
5791.2;0.4;0.15;200010;133.23;0.76;0.55;1;2.45;0.03;0.17;0;3.68;518.52;0.01;115.17;;;200.01
5791.2;0.4;0.23;300000;108.92;0.78;0.64;1;2.88;0.03;0.21;0;4.41;540.18;0.01;219.85;;;300
5791.2;0.4;0.31;400010;96.95;0.81;0.7;1;3.22;0.04;0.24;0;5.02;558.32;0.01;331.05;;;400.01
5791.2;0.4;0.38;500000;89.73;0.83;0.75;1;3.51;0.04;0.26;0;5.59;573.03;0.01;448.44;;;500
5791.2;0.4;0.46;600000;85.08;0.84;0.79;1;3.79;0.05;0.27;0;6.12;585.88;0.01;574.24;;;600
5791.2;0.4;0.53;700000;81.9;0.86;0.83;1;4.05;0.06;0.28;0;6.64;597.71;0.02;709.46;;;700
5791.2;0.4;0.61;800000;79.64;0.88;0.85;1;4.31;0.06;0.29;0;7.17;608.14;0.02;857;;;800
5791.2;0.4;0.69;900000;78.04;0.89;0.88;1;4.57;0.07;0.3;0;7.7;617.93;0.02;1015.16;;;900
5791.2;0.4;0.76;1000000;77.16;0.9;0.9;1;4.82;0.08;0.3;0;8.22;628.3;0.02;1184.71;;;1000
5791.2;0.4;0.84;1100000;76.85;0.92;0.93;1;5.05;0.08;0.3;0;8.73;639.55;0.02;1362.94;;;1100
5791.2;0.4;0.92;1200000;76.79;0.93;0.95;1;5.28;0.09;0.3;0;9.24;650.56;0.02;1553.26;;;1200
5791.2;0.4;0.99;1300000;76.99;0.94;0.97;1;5.5;0.1;0.3;0;9.76;661.38;0.02;1758.2;;;1300
5791.2;0.4;1.07;1400000;77.44;0.95;1;1;5.73;0.11;0.3;0;10.28;672.19;0.02;1978.52;;;1400
5791.2;0.5;0.15;200010;131.28;0.76;0.53;1;2.46;0.03;0.18;0;3.68;520.88;0.01;36.73;;;200.01
5791.2;0.5;0.22;300000;106.97;0.78;0.62;1;2.9;0.03;0.22;0;4.42;541.47;0.01;127.42;;;300
5791.2;0.5;0.3;400000;95.35;0.81;0.68;1;3.24;0.04;0.24;0;5.04;559.41;0.01;228.21;;;400
5791.2;0.5;0.37;500010;88.33;0.83;0.74;1;3.54;0.04;0.26;0;5.61;574.32;0.01;336.67;;;500.01
5791.2;0.5;0.44;600000;83.83;0.84;0.78;1;3.81;0.05;0.28;0;6.14;587.25;0.01;454.02;;;600
5791.2;0.5;0.52;700000;80.73;0.86;0.81;1;4.08;0.06;0.29;0;6.66;599.05;0.02;580.74;;;700
5791.2;0.5;0.59;800000;78.71;0.87;0.84;1;4.34;0.06;0.29;0;7.19;610.2;0.02;721.25;;;800
5791.2;0.5;0.66;900000;77.15;0.89;0.86;1;4.6;0.07;0.3;0;7.72;619.82;0.02;871.45;;;900
5791.2;0.5;0.74;1000000;76.18;0.9;0.89;1;4.86;0.08;0.3;0;8.25;629.3;0.02;1034.11;;;1000
5791.2;0.5;0.81;1100000;75.78;0.91;0.91;1;5.1;0.08;0.31;0;8.77;639.64;0.02;1207.55;;;1100
5791.2;0.5;0.89;1200000;75.76;0.93;0.93;1;5.33;0.09;0.31;0;9.29;650.48;0.02;1392.23;;;1200
5791.2;0.5;0.96;1300000;75.99;0.94;0.96;1;5.56;0.1;0.31;0;9.81;661.2;0.02;1591;;;1300
5791.2;0.5;1.03;1400000;76.46;0.95;0.98;1;5.79;0.11;0.3;0;10.34;671.8;0.02;1805.34;;;1400
5791.2;0.6;0.21;300010;104.75;0.78;0.59;1;2.93;0.03;0.22;0;4.44;543.37;0.01;33.54;;;300.01
5791.2;0.6;0.28;400010;93.29;0.8;0.66;1;3.27;0.04;0.25;0;5.06;560.69;0.01;123.4;;;400.01
5791.2;0.6;0.35;500010;86.62;0.82;0.71;1;3.57;0.04;0.27;0;5.63;575.81;0.01;223.03;;;500.01
5791.2;0.6;0.43;600000;82.29;0.84;0.76;1;3.85;0.05;0.28;0;6.17;588.88;0.01;332.12;;;600
5791.2;0.6;0.5;700000;79.37;0.85;0.79;1;4.11;0.06;0.29;0;6.7;600.73;0.02;451.74;;;700
5791.2;0.6;0.57;800000;77.44;0.87;0.82;1;4.37;0.06;0.3;0;7.22;611.95;0.02;583.44;;;800
5791.2;0.6;0.64;900000;76.08;0.88;0.85;1;4.63;0.07;0.3;0;7.75;622.38;0.02;726.07;;;900
5791.2;0.6;0.71;1000000;75.14;0.9;0.87;1;4.9;0.08;0.31;0;8.28;631.63;0.02;881.53;;;1000
5791.2;0.6;0.78;1100000;74.61;0.91;0.9;1;5.16;0.08;0.31;0;8.82;640.79;0.02;1048.4;;;1100
5791.2;0.6;0.85;1200000;74.51;0.92;0.92;1;5.4;0.09;0.31;0;9.35;650.61;0.02;1228.48;;;1200
5791.2;0.6;0.92;1300000;74.78;0.93;0.94;1;5.63;0.1;0.31;0;9.88;661.16;0.02;1421.6;;;1300
5791.2;0.6;0.99;1400000;75.25;0.95;0.96;1;5.87;0.11;0.31;0;10.41;671.58;0.02;1629.24;;;1400
5791.2;0.6;1.06;1500000;75.96;0.96;0.98;1;6.1;0.11;0.31;0;10.96;682.03;0.02;1854.88;;;1500
6096;0;0.08;100020;205.75;0.72;0.44;1;1.78;0.02;0.11;0;2.65;480.92;0.01;249.07;;;100.02
6096;0;0.17;200010;134.52;0.76;0.59;1;2.37;0.03;0.17;0;3.58;513.66;0.01;420.41;;;200.01
6096;0;0.25;300000;110.64;0.79;0.68;1;2.78;0.03;0.21;0;4.28;536.99;0.01;576.75;;;300
6096;0;0.33;400000;98.37;0.81;0.75;1;3.11;0.04;0.24;0;4.89;554.75;0.01;730.04;;;400
6096;0;0.42;500000;91.08;0.83;0.79;1;3.4;0.05;0.25;0;5.44;569.5;0.01;885.89;;;500
6096;0;0.5;600000;86.23;0.85;0.82;1;3.67;0.05;0.27;0;5.97;582.19;0.02;1046.73;;;600
6096;0;0.58;700000;82.89;0.87;0.85;1;3.94;0.06;0.28;0;6.5;593.29;0.02;1219.71;;;700
6096;0;0.67;800000;80.76;0.88;0.88;1;4.2;0.06;0.29;0;7.02;604.35;0.02;1404.02;;;800
6096;0;0.75;900000;79.57;0.9;0.91;1;4.43;0.07;0.29;0;7.52;616.75;0.02;1591.15;;;900
6096;0;0.84;1000000;78.94;0.91;0.93;1;4.65;0.08;0.29;0;8.03;628.95;0.02;1790.88;;;1000
6096;0;0.92;1100000;78.69;0.93;0.96;1;4.87;0.09;0.29;0;8.53;640.89;0.02;2001.55;;;1100
6096;0;1;1200000;78.66;0.94;0.99;1;5.1;0.09;0.29;0;9.04;652.49;0.02;2224.61;;;1200
6096;0.1;0.08;100020;205.28;0.72;0.44;1;1.78;0.02;0.11;0;2.65;481.06;0.01;193.01;;;100.02
6096;0.1;0.17;200010;134.26;0.76;0.59;1;2.37;0.03;0.17;0;3.58;513.83;0.01;345.58;;;200.01
6096;0.1;0.25;300000;110.42;0.79;0.68;1;2.78;0.03;0.21;0;4.28;537.1;0.01;489.21;;;300
6096;0.1;0.33;400000;98.23;0.81;0.74;1;3.11;0.04;0.24;0;4.89;554.93;0.01;632.4;;;400
6096;0.1;0.42;500000;90.93;0.83;0.79;1;3.4;0.05;0.26;0;5.45;569.66;0.01;778.84;;;500
6096;0.1;0.5;600000;86.15;0.85;0.82;1;3.67;0.05;0.27;0;5.98;582.44;0.02;931.77;;;600
6096;0.1;0.58;700000;82.8;0.87;0.85;1;3.94;0.06;0.28;0;6.5;593.48;0.02;1095.92;;;700
6096;0.1;0.67;800000;80.62;0.88;0.88;1;4.2;0.06;0.29;0;7.03;604.35;0.02;1272.35;;;800
6096;0.1;0.75;900000;79.43;0.9;0.91;1;4.43;0.07;0.29;0;7.53;616.75;0.02;1452.16;;;900
6096;0.1;0.83;1000000;78.81;0.91;0.93;1;4.66;0.08;0.29;0;8.03;628.91;0.02;1644.79;;;1000
6096;0.1;0.91;1100000;78.57;0.92;0.96;1;4.88;0.09;0.3;0;8.54;640.82;0.02;1848.89;;;1100
6096;0.1;1;1200000;78.56;0.94;0.98;1;5.1;0.09;0.3;0;9.05;652.41;0.02;2064.83;;;1200
6096;0.1;1.08;1300000;78.97;0.95;1.01;1;5.31;0.1;0.29;0;9.55;664.92;0.02;2294.09;;;1300
6096;0.2;0.08;100020;203.84;0.71;0.44;1;1.79;0.02;0.11;0;2.65;481.46;0.01;136.91;;;100.02
6096;0.2;0.16;200010;133.49;0.76;0.58;1;2.38;0.03;0.17;0;3.58;514.34;0.01;270.8;;;200.01
6096;0.2;0.25;300000;109.79;0.79;0.67;1;2.79;0.03;0.21;0;4.29;537.45;0.01;401.8;;;300
6096;0.2;0.33;400000;97.71;0.81;0.74;1;3.12;0.04;0.24;0;4.89;555.36;0.01;534.41;;;400
6096;0.2;0.41;500000;90.45;0.83;0.78;1;3.41;0.05;0.26;0;5.45;570.12;0.01;671.82;;;500
6096;0.2;0.49;600000;85.75;0.85;0.82;1;3.68;0.05;0.27;0;5.98;583.02;0.02;816.04;;;600
6096;0.2;0.58;700000;82.46;0.87;0.85;1;3.95;0.06;0.28;0;6.51;594.08;0.02;972.24;;;700
6096;0.2;0.66;800000;80.25;0.88;0.88;1;4.21;0.06;0.29;0;7.04;604.8;0.02;1139.93;;;800
6096;0.2;0.74;900000;79.05;0.9;0.9;1;4.45;0.07;0.29;0;7.54;616.75;0.02;1314.45;;;900
6096;0.2;0.82;1000000;78.45;0.91;0.93;1;4.67;0.08;0.3;0;8.05;628.83;0.02;1500.92;;;1000
6096;0.2;0.9;1100000;78.18;0.92;0.95;1;4.9;0.09;0.3;0;8.55;640.63;0.02;1696.88;;;1100
6096;0.2;0.99;1200000;78.25;0.94;0.98;1;5.12;0.09;0.3;0;9.07;652.32;0.02;1909.12;;;1200
6096;0.2;1.07;1300000;78.63;0.95;1;1;5.34;0.1;0.29;0;9.58;664.34;0.02;2134.02;;;1300
6096;0.3;0.08;100020;201.36;0.71;0.43;1;1.8;0.02;0.12;0;2.66;482.06;0.01;80.35;;;100.02
6096;0.3;0.16;200010;132.34;0.76;0.57;1;2.39;0.03;0.18;0;3.59;515.44;0.01;195.65;;;200.01
6096;0.3;0.24;300000;108.74;0.79;0.66;1;2.8;0.03;0.21;0;4.3;538.03;0.01;314.03;;;300
6096;0.3;0.32;400000;96.83;0.81;0.73;1;3.13;0.04;0.24;0;4.9;556.06;0.01;436.37;;;400
6096;0.3;0.4;500000;89.73;0.83;0.77;1;3.42;0.04;0.26;0;5.46;570.92;0.01;564.98;;;500
6096;0.3;0.48;600000;85.1;0.85;0.81;1;3.69;0.05;0.27;0;5.99;583.82;0.02;700.75;;;600
6096;0.3;0.56;700000;81.94;0.86;0.84;1;3.96;0.06;0.28;0;6.52;595.27;0.02;848.41;;;700
6096;0.3;0.64;800000;79.74;0.88;0.87;1;4.22;0.06;0.29;0;7.05;605.83;0.02;1008.13;;;800
6096;0.3;0.72;900000;78.41;0.89;0.9;1;4.47;0.07;0.3;0;7.56;616.79;0.02;1177.53;;;900
6096;0.3;0.81;1000000;77.83;0.91;0.92;1;4.7;0.08;0.3;0;8.07;628.78;0.02;1357.32;;;1000
6096;0.3;0.89;1100000;77.6;0.92;0.94;1;4.93;0.09;0.3;0;8.58;640.5;0.02;1547.16;;;1100
6096;0.3;0.97;1200000;77.67;0.93;0.97;1;5.15;0.09;0.3;0;9.1;652.02;0.02;1752.67;;;1200
6096;0.3;1.05;1300000;77.96;0.95;0.99;1;5.38;0.1;0.3;0;9.62;663.31;0.02;1971.57;;;1300
6096;0.4;0.08;100020;197.7;0.71;0.42;1;1.82;0.02;0.12;0;2.67;482.77;0.01;22.8;;;100.02
6096;0.4;0.16;200010;130.77;0.75;0.55;1;2.4;0.03;0.18;0;3.6;517.04;0.01;119.96;;;200.01
6096;0.4;0.24;300000;107.25;0.78;0.64;1;2.81;0.03;0.22;0;4.31;538.84;0.01;225.42;;;300
6096;0.4;0.31;400000;95.62;0.81;0.71;1;3.15;0.04;0.24;0;4.92;557.01;0.01;337.57;;;400
6096;0.4;0.39;500000;88.66;0.83;0.76;1;3.44;0.04;0.26;0;5.48;571.94;0.01;457.3;;;500
6096;0.4;0.47;600000;84.18;0.84;0.8;1;3.71;0.05;0.28;0;6.01;584.86;0.02;585.05;;;600
6096;0.4;0.55;700000;81.2;0.86;0.83;1;3.98;0.06;0.29;0;6.53;596.88;0.02;724.76;;;700
6096;0.4;0.63;800000;79.02;0.88;0.86;1;4.24;0.06;0.29;0;7.06;607.21;0.02;876.24;;;800
6096;0.4;0.71;900000;77.57;0.89;0.89;1;4.5;0.07;0.3;0;7.59;617.32;0.02;1038.28;;;900
6096;0.4;0.78;1000000;76.99;0.91;0.91;1;4.74;0.08;0.3;0;8.11;628.83;0.02;1213.08;;;1000
6096;0.4;0.86;1100000;76.76;0.92;0.93;1;4.97;0.08;0.3;0;8.62;640.32;0.02;1396.84;;;1100
6096;0.4;0.94;1200000;76.85;0.93;0.96;1;5.2;0.09;0.3;0;9.13;651.72;0.02;1595.38;;;1200
6096;0.4;1.02;1300000;77.18;0.94;0.98;1;5.42;0.1;0.3;0;9.66;662.94;0.02;1808.74;;;1300
6096;0.5;0.15;200010;128.81;0.75;0.53;1;2.41;0.03;0.18;0;3.6;519.22;0.01;43.54;;;200.01
6096;0.5;0.23;300010;105.28;0.78;0.63;1;2.84;0.03;0.22;0;4.32;539.99;0.01;135.43;;;300.01
6096;0.5;0.3;400000;94.09;0.81;0.69;1;3.17;0.04;0.25;0;4.94;558.22;0.01;238.04;;;400
6096;0.5;0.38;500000;87.3;0.82;0.74;1;3.47;0.04;0.27;0;5.5;573.27;0.01;348.39;;;500
6096;0.5;0.45;600000;83;0.84;0.78;1;3.74;0.05;0.28;0;6.03;586.28;0.01;468.24;;;600
6096;0.5;0.53;700000;80.11;0.86;0.82;1;4;0.06;0.29;0;6.55;598.33;0.02;599.44;;;700
6096;0.5;0.61;800000;78.14;0.87;0.85;1;4.26;0.06;0.3;0;7.08;609.33;0.02;743.02;;;800
6096;0.5;0.68;900000;76.7;0.89;0.87;1;4.53;0.07;0.3;0;7.61;619.15;0.02;898.09;;;900
6096;0.5;0.76;1000000;75.91;0.9;0.9;1;4.79;0.08;0.31;0;8.15;629.09;0.02;1066.73;;;1000
6096;0.5;0.83;1100000;75.73;0.92;0.92;1;5.02;0.08;0.31;0;8.67;640.39;0.02;1245.12;;;1100
6096;0.5;0.91;1200000;75.86;0.93;0.94;1;5.25;0.09;0.31;0;9.19;651.56;0.02;1438.77;;;1200
6096;0.5;0.99;1300000;76.2;0.94;0.96;1;5.48;0.1;0.3;0;9.71;662.61;0.02;1645.06;;;1300
6096;0.5;1.06;1400000;76.8;0.95;0.99;1;5.72;0.11;0.3;0;10.25;673.63;0.02;1869.46;;;1400
6096;0.6;0.22;300010;103.15;0.78;0.6;1;2.86;0.03;0.22;0;4.34;541.87;0.01;44.2;;;300.01
6096;0.6;0.29;400010;92.11;0.8;0.66;1;3.2;0.04;0.25;0;4.96;559.39;0.01;135.79;;;400.01
6096;0.6;0.36;500010;85.66;0.82;0.72;1;3.5;0.04;0.27;0;5.52;574.74;0.01;237.69;;;500.01
6096;0.6;0.44;600000;81.51;0.84;0.76;1;3.77;0.05;0.28;0;6.06;587.91;0.01;349.46;;;600
6096;0.6;0.51;700000;78.75;0.85;0.8;1;4.04;0.06;0.29;0;6.58;599.95;0.02;472.69;;;700
6096;0.6;0.58;800000;76.95;0.87;0.83;1;4.3;0.06;0.3;0;7.11;611.36;0.02;608.57;;;800
6096;0.6;0.66;900000;75.67;0.89;0.86;1;4.56;0.07;0.31;0;7.64;621.67;0.02;755.71;;;900
6096;0.6;0.73;1000000;74.86;0.9;0.88;1;4.83;0.07;0.31;0;8.18;631.17;0.02;917.29;;;1000
6096;0.6;0.8;1100000;74.49;0.91;0.91;1;5.08;0.08;0.31;0;8.72;640.81;0.02;1090.57;;;1100
6096;0.6;0.87;1200000;74.62;0.93;0.93;1;5.32;0.09;0.31;0;9.25;651.61;0.02;1277.88;;;1200
6096;0.6;0.95;1300000;75;0.94;0.95;1;5.56;0.1;0.31;0;9.78;662.41;0.02;1479.59;;;1300
6096;0.6;1.02;1400000;75.63;0.95;0.97;1;5.79;0.11;0.31;0;10.32;673.31;0.02;1697.79;;;1400
6400.8;0;0.09;100020;201.52;0.71;0.45;1;1.73;0.02;0.12;0;2.58;479.75;0.01;246.33;;;100.02
6400.8;0;0.17;200010;132.04;0.76;0.6;1;2.32;0.03;0.18;0;3.5;512.31;0.01;417.16;;;200.01
